school,student_id,test_score,gender,asian,black,hispanic,national,eng_limit,special_ed
Cat Academy,678,77.83803168056507,0,0,0,1,0,1,0
Cat Academy,679,117.45778788951138,0,0,0,0,0,0,0
Cat Academy,680,103.69344746020649,1,0,0,0,0,1,0
Cat Academy,681,112.94357346736939,1,0,0,0,0,0,0
Cat Academy,682,69.91386426351457,0,0,1,1,0,1,0
Cat Academy,683,127.69252589387801,0,0,1,1,0,0,0
Cat Academy,684,86.63587513254488,0,0,0,0,0,0,0
Cat Academy,685,113.49435729070639,0,0,1,1,0,0,0
Cat Academy,686,99.85146609718382,1,0,0,1,0,0,0
Cat Academy,687,111.5416870465851,1,0,1,1,0,0,0
Cat Academy,688,95.33689892929922,1,0,0,0,0,1,0
Cat Academy,689,85.83835246856894,0,0,0,0,0,1,0
Cat Academy,690,91.98244235799913,0,0,0,0,0,1,0
Cat Academy,691,87.24086475473372,0,0,0,1,0,1,0
Cat Academy,692,124.34741400967881,0,1,0,1,0,0,0
Cat Academy,693,107.88301044304059,0,0,1,0,0,0,0
Cat Academy,694,101.32684772330832,1,0,0,1,0,0,0
Cat Academy,695,92.91043561508162,0,0,0,0,0,1,0
Cat Academy,696,77.74663647312029,1,0,0,0,0,1,0
Cat Academy,697,88.45885210467378,1,0,0,1,0,0,0
Cat Academy,698,58.30813623272439,0,1,0,1,0,0,0
Cat Academy,699,98.84334418326661,0,0,0,1,0,1,0
Cat Academy,700,91.91632589336557,1,0,0,0,0,1,0
Cat Academy,701,102.88303620882306,0,0,0,0,0,0,0
Cat Academy,702,71.09429667988303,0,0,0,1,0,1,0
Cat Academy,703,84.16928090207725,0,0,0,0,0,0,0
Cat Academy,704,117.17825803871504,0,0,0,0,0,0,0
Cat Academy,705,129.24593109182916,1,0,0,0,1,0,0
Cat Academy,706,109.67107778071588,1,0,0,0,0,0,0
Cat Academy,707,119.8444971668564,0,0,0,0,0,0,0
Cat Academy,708,72.47906004761509,0,0,0,0,0,0,0
Cat Academy,709,85.7773547925067,0,0,0,1,0,0,0
Cat Academy,710,126.48488860375542,0,0,0,0,0,0,0
Cat Academy,711,54.818985073306756,1,0,0,1,0,1,0
Cat Academy,712,76.64872782045549,0,0,0,0,0,0,0
Cat Academy,713,80.26961902510676,0,0,0,0,0,1,0
Cat Academy,714,91.471500931983,0,0,0,0,0,1,0
Cat Academy,715,63.66803790491683,1,0,0,0,0,1,0
Cat Academy,716,111.12116415464743,0,0,0,0,0,0,0
Cat Academy,717,144.65673826842317,1,0,0,1,0,0,0
Cat Academy,718,128.54865170321875,0,0,0,0,0,0,0
Cat Academy,719,91.28783536609762,1,0,0,0,0,1,0
Cat Academy,720,118.3163054628177,0,0,0,1,0,0,0
Cat Academy,721,99.01208202857998,1,0,0,0,0,1,0
Cat Academy,722,85.76254835220321,1,0,1,1,0,0,0
Cat Academy,723,120.45439915550344,1,0,0,1,0,0,0
Cat Academy,724,97.63739505834107,0,0,0,1,0,1,0
Cat Academy,725,78.71473819666338,1,1,0,1,0,1,0
Cat Academy,726,92.28671489591497,1,0,0,0,0,1,0
Cat Academy,727,97.2756554683635,1,0,0,1,0,0,0
Cat Academy,728,107.5821995553918,0,0,0,1,0,1,0
Cat Academy,729,103.37240910411106,1,0,0,1,0,0,0
Cat Academy,730,107.69542024739724,0,0,1,0,0,0,0
Cat Academy,731,88.10827693506808,0,0,0,0,0,1,0
Cat Academy,732,130.61460975571455,1,0,0,1,0,0,0
Cat Academy,733,100.42854627751578,1,0,0,1,0,0,0
Cat Academy,734,120.94454156104696,0,0,0,0,0,0,0
Cat Academy,735,84.99069556073066,0,0,0,0,0,1,0
Cat Academy,736,96.07873099366725,0,0,0,0,0,1,0
Cat Academy,737,76.5944142908753,0,0,0,0,0,0,0
Cat Academy,738,113.08392135621435,1,0,0,0,0,1,0
Cat Academy,739,92.03627079292482,1,0,0,0,0,0,0
Cat Academy,740,80.0024151433253,1,0,0,1,0,0,1
Cat Academy,741,126.12858185521321,1,0,0,0,0,0,0
Cat Academy,742,118.10030615657249,0,0,0,1,0,0,0
Cat Academy,743,79.36013380673602,0,0,0,0,0,1,0
Cat Academy,744,60.78690190983309,0,0,1,0,0,0,0
Cat Academy,745,77.91358040159889,0,0,0,1,0,0,0
Cat Academy,746,90.51168900612421,0,0,0,0,0,0,0
Cat Academy,747,92.2296380231939,0,1,0,0,0,1,0
Cat Academy,748,137.09473998620268,1,0,0,0,0,0,0
Cat Academy,749,142.687920648321,0,0,0,0,0,0,0
Cat Academy,750,140.79765167555522,0,0,0,1,0,0,0
Cat Academy,751,110.10747476817352,0,0,0,0,0,1,0
Cat Academy,752,121.60798162693575,0,0,0,0,0,0,0
Cat Academy,753,83.96971691822804,1,0,0,0,0,1,0
Cat Academy,754,64.9160444159616,1,0,1,0,0,1,0
Cat Academy,755,117.7931241010244,1,0,1,1,0,0,0
Cat Academy,756,133.0865715423586,1,0,0,0,0,0,0
Cat Academy,757,127.13562220670131,0,0,0,0,0,0,0
Cat Academy,758,113.10499316022037,1,0,0,0,0,0,0
Cat Academy,759,93.98906188064413,1,0,0,1,0,0,0
Cat Academy,760,96.62571959191378,1,0,0,0,0,0,0
Cat Academy,761,93.79226588091767,1,0,0,0,0,0,0
Cat Academy,762,110.06191048427084,1,0,0,1,0,1,0
Cat Academy,763,132.3126407754345,1,0,0,0,0,0,0
Cat Academy,764,150.0463860421283,0,0,0,0,0,0,0
Cat Academy,765,98.85668335668785,0,0,0,0,0,0,0
Cat Academy,766,147.21355597273086,0,0,0,0,0,0,0
Cat Academy,767,100.75590255452991,1,0,0,1,0,1,0
Cat Academy,768,84.45096381399813,1,0,0,1,0,1,0
Cat Academy,769,98.31118359317398,0,0,0,1,0,0,0
Cat Academy,770,77.52997657622038,0,0,0,1,0,1,0
Cat Academy,771,93.15811353953467,1,0,0,1,0,0,0
Cat Academy,772,107.77517315054658,0,0,1,1,0,0,0
Cat Academy,773,83.81053370012766,1,0,0,1,0,1,0
Cat Academy,774,67.61921407932597,0,0,0,0,0,1,0
Cat Academy,775,79.8018492414845,1,0,0,1,0,0,0
Cat Academy,776,97.8494657579076,0,0,0,0,0,1,0
Cat Academy,777,109.13040198485689,0,0,0,0,0,1,0
Cat Academy,778,105.70437416675605,1,0,0,1,0,0,0
Cat Academy,779,143.53237793351045,1,0,0,0,0,0,0
Cat Academy,780,81.59460636868688,1,0,1,0,0,0,0
Cat Academy,781,103.9574937949891,0,0,0,0,0,1,0
Cat Academy,782,96.78728620858986,1,0,0,0,0,0,0
Cat Academy,783,93.14349826690764,0,0,0,0,0,1,0
Cat Academy,784,123.54703470101421,0,0,1,0,0,0,0
Cat Academy,785,130.91904006019888,1,0,0,0,0,0,0
Cat Academy,786,108.36897133852646,0,1,0,0,0,0,0
Cat Academy,787,79.98199403936582,0,0,0,1,0,1,0
Cat Academy,788,104.39250387627335,1,0,0,1,0,1,0
Cat Academy,789,105.78964050198553,1,1,0,0,0,0,0
Cat Academy,790,63.3806098357582,0,0,0,0,0,1,0
Cat Academy,791,97.36076464950054,1,1,0,1,0,1,0
Cat Academy,792,60.5253848241032,0,0,0,0,0,1,0
Cat Academy,793,117.87773010176376,1,0,0,0,0,0,0
Cat Academy,794,94.51507457316009,1,0,0,1,0,1,0
Cat Academy,795,116.27421181484605,0,0,0,0,0,0,0
Cat Academy,796,60.35706829132704,0,0,0,0,0,1,0
Cat Academy,797,126.63422219124641,0,0,0,0,0,0,0
Cat Academy,798,102.97306477216816,1,0,0,1,0,0,0
Cat Academy,799,113.6189525091443,1,0,0,0,0,0,0
Cat Academy,800,113.92569481625759,1,0,0,0,0,0,0
Cat Academy,801,97.00928849405007,1,0,0,0,0,0,0
Cat Academy,802,104.28004933574795,0,0,0,0,0,0,0
Cat Academy,803,84.53704286108372,0,0,0,1,0,1,0
Cat Academy,804,78.70113471267358,1,0,0,1,0,0,0
Cat Academy,805,131.95259099569432,1,0,0,1,0,0,0
Cat Academy,806,119.87616133392014,1,1,0,0,0,0,0
Cat Academy,807,104.02313469250508,1,0,0,1,0,1,0
Cat Academy,808,90.00098528836938,1,0,0,1,0,0,0
Cat Academy,809,95.65648638088908,0,0,0,0,0,1,0
Cat Academy,810,49.132954711147,0,0,0,1,0,1,0
Cat Academy,811,127.29079503000989,1,0,0,0,0,0,0
Cat Academy,812,121.84443594888776,1,0,0,1,0,0,0
Cat Academy,813,62.775352473181094,0,0,0,0,0,0,0
Cat Academy,814,91.72544242545521,0,1,0,0,0,0,0
Cat Academy,815,73.91997655768495,0,0,0,0,0,0,0
Cat Academy,816,118.13176396744977,0,0,0,0,0,0,0
Cat Academy,817,110.16449829943457,0,0,0,0,0,0,0
Cat Academy,818,93.77143127546918,1,0,1,0,0,0,0
Cat Academy,819,135.29972028162877,1,0,0,0,0,0,0
Cat Academy,820,98.72752015833849,0,0,0,1,0,0,0
Cat Academy,821,92.94355121619597,1,0,0,0,0,0,0
Cat Academy,822,113.22249655680328,0,0,0,0,0,0,0
Cat Academy,823,105.54440663133249,1,0,0,0,0,0,0
Cat Academy,824,127.13405287874434,1,0,0,1,0,0,0
Cat Academy,825,113.23200858954229,0,0,0,1,0,0,0
Cat Academy,826,95.77940890671941,0,0,0,0,0,1,0
Cat Academy,827,121.8013251116557,0,0,0,0,0,0,0
Cat Academy,828,134.8918332484075,0,1,0,0,0,0,0
Cat Academy,829,61.48541601070032,1,0,0,1,0,1,0
Cat Academy,830,99.99585732157922,0,0,0,0,0,0,0
Cat Academy,831,96.55734300976727,1,0,0,0,0,1,0
Cat Academy,832,140.7271506231026,0,0,0,0,0,0,0
Cat Academy,833,90.56456297673547,0,0,1,1,0,0,0
Cat Academy,834,96.49100463631466,1,0,1,0,0,1,0
Cat Academy,835,109.48895539146275,1,0,0,0,0,0,0
Cat Academy,836,94.47840363877118,1,0,0,0,0,0,0
Cat Academy,837,86.65443580430119,0,0,0,0,0,1,0
Cat Academy,838,103.58156754550808,0,0,0,0,0,0,0
Cat Academy,839,98.13594862954436,1,0,0,1,0,0,0
Cat Academy,840,130.51620509180415,0,0,0,0,0,0,0
Cat Academy,841,120.85653674791295,1,0,0,1,0,0,0
Cat Academy,842,93.04113881851953,0,0,0,0,0,0,0
Cat Academy,843,71.34692621441165,0,0,0,1,0,1,0
Cat Academy,844,79.96369212013362,1,0,0,1,0,0,0
Cat Academy,845,3.1298578875007905,0,0,0,1,0,0,1
Cat Academy,846,82.52920278198997,1,1,0,1,0,1,0
Cat Academy,847,140.68176241251223,0,0,0,1,0,0,0
Cat Academy,848,109.4827938911374,1,0,0,0,0,0,0
Cat Academy,849,96.09935693204244,0,0,0,0,0,0,0
Cat Academy,850,81.68633529496667,1,0,0,0,0,0,0
Cat Academy,851,116.73113063322214,1,0,0,0,0,0,0
Cat Academy,852,80.93314259794961,0,0,0,1,0,1,0
Cat Academy,853,114.68506713711147,1,0,0,0,0,0,0
Cat Academy,854,85.90972301120942,1,0,0,0,0,1,0
Cat Academy,855,23.042181594479803,1,0,0,1,0,0,1
Cat Academy,856,68.59773088015177,0,1,1,0,0,1,0
Cat Academy,857,129.16945649866622,0,0,0,0,0,0,0
Cat Academy,858,66.26201500592757,0,0,1,0,0,1,0
Cat Academy,859,109.62286376223352,0,0,0,0,0,0,0
Cat Academy,860,107.22270235963278,0,0,0,0,0,0,0
Cat Academy,861,83.17787219936652,1,0,0,0,0,1,0
Cat Academy,862,107.22827641848626,0,0,1,0,0,1,0
Cat Academy,863,92.31324238884633,1,0,0,0,0,0,0
Cat Academy,864,78.93734599681234,0,0,0,1,0,1,0
Cat Academy,865,87.38126725525652,0,1,0,1,0,0,0
Cat Academy,866,130.93239524559834,1,1,0,1,0,0,0
Cat Academy,867,95.83862137311591,1,0,0,1,0,0,0
Cat Academy,868,104.82662452456877,0,0,0,0,0,0,0
Cat Academy,869,111.69203799084627,1,0,0,1,0,0,0
Cat Academy,870,63.90455331009406,1,0,0,1,0,1,0
Cat Academy,871,118.66216060434928,0,0,1,0,0,0,0
Cat Academy,872,96.0564317074811,1,0,1,0,0,0,0
Cat Academy,873,83.18686395989319,1,0,0,0,0,1,0
Cat Academy,874,80.70070976190183,1,0,0,1,0,1,0
Cat Academy,875,115.77768180550805,0,0,1,1,0,0,0
Cat Academy,876,116.83176948250397,0,0,0,1,0,0,0
Cat Academy,877,121.51621152643244,1,0,0,0,0,1,0
Cat Academy,878,130.3659177667973,0,0,0,1,0,0,0
Cat Academy,879,97.771514675288,1,0,0,0,0,0,0
Cat Academy,880,81.10300120186676,0,0,0,0,0,0,0
Cat Academy,881,74.07219842866559,0,0,1,1,0,1,0
Cat Academy,882,137.1550886751523,1,0,0,0,0,0,0
Cat Academy,883,119.69697003691053,0,1,1,1,0,0,0
Cat Academy,884,112.46158267022525,1,0,1,0,0,1,0
Cat Academy,885,129.1843071224414,0,0,0,0,0,0,0
Cat Academy,886,101.17158986886973,0,0,0,0,0,0,0
Cat Academy,887,81.97376325056814,0,0,0,1,0,1,0
Cat Academy,888,100.44554374682268,0,0,1,0,0,0,0
Cat Academy,889,70.13977280353157,1,0,0,1,0,0,0
Cat Academy,890,100.91332885127306,0,0,0,0,0,1,0
Cat Academy,891,129.80015560300413,0,0,0,0,0,0,0
Cat Academy,892,122.09139783489479,0,0,0,1,0,0,0
Cat Academy,893,131.92789422858752,1,0,0,1,0,1,0
Cat Academy,894,63.86987116918095,1,0,0,1,0,1,0
Cat Academy,895,109.36220997717595,1,0,0,1,0,0,0
Cat Academy,896,85.37279752392216,0,1,1,0,0,0,0
Cat Academy,897,115.18185421638756,0,0,1,0,0,0,0
Cat Academy,898,134.3126669879382,0,0,0,0,0,0,0
Cat Academy,899,87.19279157502864,0,0,0,1,0,0,0
Cat Academy,900,107.13174968268878,1,0,0,0,0,0,0
Cat Academy,901,105.58627384106045,0,0,0,0,0,1,0
Cat Academy,902,54.92411351953854,0,0,0,0,0,0,0
Cat Academy,903,129.4984965195148,0,0,0,0,0,1,0
Cat Academy,904,102.62502443217713,0,0,0,0,0,0,0
Cat Academy,905,102.61171509980718,1,1,0,0,0,1,0
Cat Academy,906,90.07828508966782,0,0,0,0,0,0,0
Cat Academy,907,108.15516606353262,1,0,0,0,0,0,0
Cat Academy,908,89.961104830133,0,1,0,1,0,0,0
Cat Academy,909,111.87312490436432,1,0,0,0,0,1,0
Cat Academy,910,95.99867043957414,0,0,1,1,0,0,0
Cat Academy,911,126.95343803360238,1,0,0,0,0,0,0
Cat Academy,912,114.80012920344736,1,0,0,0,0,0,0
Cat Academy,913,113.58178150822964,1,0,0,0,0,0,0
Cat Academy,914,78.25876936819492,0,1,0,1,0,1,0
Cat Academy,915,96.1324616475347,0,0,0,0,0,0,0
Cat Academy,916,132.4327969957754,1,0,0,0,0,0,0
Cat Academy,917,105.32946873792685,0,0,0,1,0,0,0
Cat Academy,918,89.88379725155633,1,0,0,1,0,0,0
Cat Academy,919,97.46826243312748,0,0,0,1,0,0,0
Cat Academy,920,90.95633100778976,1,0,0,0,0,1,0
Cat Academy,921,120.05567973681461,1,0,0,1,0,1,0
Cat Academy,922,115.16081440006174,1,0,0,0,0,0,0
Cat Academy,923,100.6293610246576,0,0,0,0,0,1,0
Cat Academy,924,93.10260768723045,1,0,0,1,0,0,0
Cat Academy,925,92.6418545034396,1,0,0,1,0,1,0
Cat Academy,926,89.41256543901582,1,0,0,0,0,1,0
Cat Academy,927,96.34425754878805,0,0,0,0,0,0,0
Cat Academy,928,127.03588945706599,0,0,0,1,0,0,0
Cat Academy,929,91.80431216623856,0,0,0,1,0,1,0
Cat Academy,930,136.06369448732832,1,0,0,0,0,0,0
Cat Academy,931,114.7419936336738,1,0,0,1,0,0,0
Cat Academy,932,135.98873716330513,0,0,0,1,0,0,0
Cat Academy,933,85.08847137806772,1,0,0,1,0,0,0
Cat Academy,934,83.75824901276789,0,0,0,1,0,1,0
Cat Academy,935,68.05855906286936,0,0,0,0,0,1,0
Cat Academy,936,69.05433950588825,0,0,0,1,0,1,0
Cat Academy,937,97.38202839745871,0,0,0,1,0,0,0
Cat Academy,938,78.5111956312268,1,0,0,0,0,0,0
Cat Academy,939,109.04422596680675,1,0,0,1,0,0,0
Cat Academy,940,70.51749163223302,0,0,0,0,0,1,0
Cat Academy,941,102.1809334712236,1,0,1,1,0,0,0
Cat Academy,942,76.84675807147647,1,0,0,1,0,0,0
Cat Academy,943,77.36756778452991,0,0,1,0,0,0,0
Cat Academy,944,66.15645366859262,0,0,0,1,0,1,0
Cat Academy,945,80.61559544271445,0,0,1,0,0,1,0
Cat Academy,946,67.17439840172695,1,0,0,0,0,1,0
Cat Academy,947,80.3673928892607,0,0,0,1,0,1,0
Cat Academy,948,98.5625350012198,0,0,0,0,0,0,0
Cat Academy,949,113.8841345120339,0,0,0,0,0,0,0
Cat Academy,950,138.51540118684335,1,0,0,0,0,0,0
Cat Academy,951,99.37304499465395,0,0,0,0,0,0,0
Cat Academy,952,83.05257764222819,0,0,0,0,0,1,0
Cat Academy,953,100.17366133120241,0,0,0,1,0,0,0
Cat Academy,954,82.77939912995305,0,0,0,1,0,1,0
Cat Academy,955,106.86859735894136,0,0,0,0,0,0,0
Cat Academy,956,90.24234349453559,0,0,0,1,0,1,0
Cat Academy,957,117.67271458742627,1,0,0,0,0,0,0
Cat Academy,958,118.64639055877315,0,0,0,1,0,0,0
Cat Academy,959,132.4953667290274,1,0,0,1,0,0,0
Cat Academy,960,98.09019733732089,1,0,0,0,0,0,0
Cat Academy,961,90.261426453404,1,1,0,1,0,1,0
Cat Academy,962,109.47869503780505,1,0,0,1,0,0,0
Cat Academy,963,94.1664784785166,0,0,0,1,0,0,0
Cat Academy,964,77.60929610382107,1,0,0,1,0,0,0
Cat Academy,965,115.044627647933,1,0,0,0,0,0,0
Cat Academy,966,147.73553217334873,1,0,0,0,0,0,0
Cat Academy,967,92.1239833267297,0,0,0,0,0,1,0
Cat Academy,968,105.99750706620638,0,0,0,0,0,0,0
Cat Academy,969,96.35071982561175,1,0,0,0,0,0,0
Cat Academy,970,87.23341803710757,0,0,0,0,0,0,0
Cat Academy,971,79.20633766496807,1,0,0,0,0,1,0
Cat Academy,972,117.82210445473585,1,0,0,0,0,1,0
Cat Academy,973,67.32973239099333,0,0,0,1,0,1,0
Cat Academy,974,74.58301618316594,0,0,0,0,0,1,0
Cat Academy,975,85.14275902838602,1,0,0,1,0,0,0
Cat Academy,976,85.42234556939687,1,0,0,0,0,1,0
Cat Academy,977,125.09289260162407,0,0,0,1,0,0,0
Cat Academy,978,83.87294651076755,1,0,0,0,0,1,0
Cat Academy,979,148.54974847302992,0,0,0,0,0,0,0
Cat Academy,980,120.65104274889144,1,0,0,0,0,0,0
Cat Academy,981,85.15664151973766,0,0,0,0,0,0,0
Cat Academy,982,91.66512954698666,0,1,0,0,0,0,0
Cat Academy,983,108.60841760612689,1,0,0,0,0,0,0
Cat Academy,984,116.36554574127629,0,0,1,0,0,0,0
Cat Academy,985,84.41231193512225,0,0,0,0,0,0,0
Cat Academy,986,92.8462685028236,0,0,0,1,0,0,0
Cat Academy,987,95.06118644522483,0,0,0,0,0,0,0
Cat Academy,988,84.86929306764326,1,0,0,1,0,0,0
Cat Academy,989,98.4907965458901,0,0,0,1,0,0,0
Cat Academy,990,133.27522612733722,0,0,0,1,0,0,0
Cat Academy,991,110.08122838237344,1,0,0,1,0,0,0
Cat Academy,992,89.7398614347113,0,0,1,1,0,0,0
Cat Academy,993,74.16525896919835,0,0,0,0,0,1,0
Cat Academy,994,63.28007459118348,0,0,1,1,0,1,0
Cat Academy,995,88.7583096966984,1,0,0,1,0,1,0
Cat Academy,996,102.55603236614968,0,0,0,0,0,0,0
Cat Academy,997,100.87051324840174,1,0,0,0,0,0,0
Cat Academy,998,113.409437883655,0,0,0,0,0,0,0
Cat Academy,999,107.712254186459,0,0,0,0,0,0,0
Cat Academy,1000,101.17881892002728,1,0,0,0,0,1,0
Cat Academy,1001,102.41526923987253,1,0,0,1,0,0,0
Cat Academy,1002,85.79659584145405,0,0,1,0,0,1,0
Cat Academy,1003,83.40640203595308,1,0,0,0,0,1,0
Cat Academy,1004,87.88750983762779,0,0,1,0,0,1,0
Cat Academy,1005,81.40568734186803,0,0,0,0,0,1,0
Cat Academy,1006,70.84417945041412,0,0,0,1,0,1,0
Cat Academy,1007,120.50170732403458,0,0,0,0,0,0,0
Cat Academy,1008,77.4836409483079,1,0,1,0,0,0,0
Cat Academy,1009,116.20515681672558,0,0,0,1,0,0,0
Cat Academy,1010,129.0413368728033,0,0,0,1,0,0,0
Cat Academy,1011,99.79857235407793,0,0,0,1,0,0,0
Cat Academy,1012,103.61770789947506,1,0,1,1,0,0,0
Cat Academy,1013,129.6214307423796,1,0,0,0,0,0,0
Cat Academy,1014,83.05060392307887,1,0,0,0,0,1,0
Cat Academy,1015,112.7654188791392,0,0,0,1,0,0,0
Cat Academy,1016,92.68715985303227,0,0,0,0,0,0,0
Cat Academy,1017,94.21945479114883,1,0,0,1,0,1,0
Cat Academy,1018,106.98098611272492,1,0,0,0,0,0,0
Cat Academy,1019,109.19158772684058,1,0,1,0,0,1,0
Cat Academy,1020,153.99771265258664,0,1,0,1,0,0,0
Cat Academy,1021,112.5545495330046,0,0,0,0,0,0,0
Cat Academy,1022,129.34493899069827,1,0,0,0,0,0,0
Cat Academy,1023,99.6052561917356,1,0,0,0,0,0,0
Cat Academy,1024,126.78461302632132,0,0,0,0,0,0,0
Cat Academy,1025,117.06869546145779,1,0,0,0,0,0,0
Cat Academy,1026,130.2061996992038,0,0,0,0,0,0,0
Cat Academy,1027,148.36842734745815,0,0,0,0,0,0,0
Cat Academy,1028,116.12629725301986,1,0,1,0,0,0,0
Cat Academy,1029,105.06365637983401,1,0,0,1,0,1,0
Cat Academy,1030,101.98447804823552,1,0,0,1,0,0,0
Cat Academy,1031,110.39090353219109,1,0,0,0,0,0,0
Cat Academy,1032,76.35158887801555,0,0,0,1,0,1,0
Cat Academy,1033,112.84290168228783,0,0,1,1,0,0,0
Cat Academy,1034,100.9979945136135,1,0,0,0,0,0,0
Cat Academy,1035,100.91302611068583,0,0,0,0,0,1,0
Cat Academy,1036,128.9612778307527,1,0,0,1,0,0,0
Cat Academy,1037,93.03374067703746,0,0,0,0,0,0,0
Cat Academy,1038,97.50776817213566,1,0,0,0,0,1,0
Cat Academy,1039,88.17629807746356,0,0,0,1,0,0,0
Cat Academy,1040,106.22358834838184,1,0,0,0,0,0,0
Cat Academy,1041,67.54107490685128,1,0,0,1,0,1,0
Cat Academy,1042,79.66298590729843,1,0,0,1,0,0,0
Cat Academy,1043,123.57264702173516,0,0,1,0,0,0,0
Cat Academy,1044,94.77035409858789,0,0,0,0,0,1,0
Cat Academy,1045,138.41831621052037,1,0,0,0,0,0,0
Cat Academy,1046,101.50366077905545,0,0,0,1,0,0,0
Cat Academy,1047,113.80570478670073,0,0,0,0,0,0,0
Cat Academy,1048,118.57304108115497,1,0,0,0,0,0,0
Cat Academy,1049,68.20431254994452,0,0,1,0,0,1,0
Cat Academy,1050,64.68050392904824,0,0,1,0,0,1,0
Cat Academy,1051,87.94522864229123,1,0,0,1,0,0,0
Cat Academy,1052,87.30981228431163,1,0,0,0,0,0,0
Cat Academy,1053,102.47306012922198,1,0,1,0,0,0,0
Cat Academy,1054,135.1290395565452,1,0,0,1,0,0,0
Cat Academy,1055,144.8330636348089,0,0,0,0,0,0,0
Cat Academy,1056,96.06538561713322,1,0,0,1,0,1,0
Cat Academy,1057,97.26456749846928,1,0,0,1,0,0,0
Cat Academy,1058,88.4246245739359,1,0,0,1,0,0,0
Cat Academy,1059,66.34651461332102,0,0,0,0,0,1,0
Cat Academy,1060,94.926814736446,0,0,1,0,0,0,0
Cat Academy,1061,96.69040541456624,0,0,0,1,0,0,0
Cat Academy,1062,92.2696599783652,0,0,0,0,0,0,0
Cat Academy,1063,83.94558682414332,1,0,0,1,0,0,0
Cat Academy,1064,115.15827201671138,0,0,0,0,0,0,0
Cat Academy,1065,74.60110722718028,0,0,0,1,0,0,1
Cat Academy,1066,97.70927097188596,1,0,0,0,0,0,0
Cat Academy,1067,152.8287959682378,0,0,0,0,0,0,0
Cat Academy,1068,135.24695770312326,1,0,0,1,0,0,0
Cat Academy,1069,125.55300230519174,0,0,0,0,0,1,0
Cat Academy,1070,123.28133840113192,0,0,0,1,0,0,0
Cat Academy,1071,70.32289741804806,1,0,0,0,0,0,0
Cat Academy,1072,50.68655164068857,1,0,1,0,0,1,0
Cat Academy,1073,104.59869300824616,0,0,1,1,0,1,0
Cat Academy,1074,124.84944168161157,0,0,0,0,0,0,0
Cat Academy,1075,82.43729070435681,0,0,0,0,0,0,0
Cat Academy,1076,103.39111340516587,1,0,0,1,0,0,0
Cat Academy,1077,104.90755830978338,0,0,0,0,0,0,0
Cat Academy,1078,75.7591501408201,1,0,0,1,0,1,1
Cat Academy,1079,96.63990358956846,0,0,0,0,0,0,0
Cat Academy,1080,112.20271074838102,0,0,0,0,0,1,0
Cat Academy,1081,103.73162783622092,0,0,0,0,0,0,0
Cat Academy,1082,91.62924933003869,0,0,0,0,0,0,0
Cat Academy,1083,101.01125557244661,0,0,0,0,0,1,0
Cat Academy,1084,117.4331552025596,1,0,0,0,0,0,0
Cat Academy,1085,128.21379279516862,0,0,0,1,0,0,0
Cat Academy,1086,92.82067802539194,1,0,0,0,0,1,0
Cat Academy,1087,143.92084427922072,0,0,0,0,0,0,0
Cat Academy,1088,119.0461969600413,0,0,0,0,0,0,0
Cat Academy,1089,124.28886729285529,1,0,0,0,0,0,0
Cat Academy,1090,106.2457018576839,1,0,0,1,0,0,0
Cat Academy,1091,116.34265093064235,0,1,0,0,0,0,0
Cat Academy,1092,110.83364098600315,1,0,0,0,0,0,0
Cat Academy,1093,63.551218954383,1,0,1,0,0,1,0
Cat Academy,1094,104.6219107050949,0,0,0,1,0,1,0
Cat Academy,1095,100.80559649231972,1,0,1,1,0,0,0
Cat Academy,1096,121.66534783674508,1,0,0,1,0,0,0
Cat Academy,1097,131.89530233770554,0,1,0,0,1,0,0
Cat Academy,1098,114.75264976311595,1,0,0,0,0,0,0
Cat Academy,1099,133.8067537964534,1,0,0,0,0,0,0
Cat Academy,1100,118.01188915397883,0,0,0,1,0,0,0
Cat Academy,1101,111.97477256524724,1,0,1,0,0,0,0
Cat Academy,1102,93.75861878541184,1,0,0,0,0,0,0
Cat Academy,1103,117.86841977849879,1,0,0,1,0,0,0
Cat Academy,1104,103.0099311887,1,0,0,0,0,0,0
Cat Academy,1105,106.59592591266818,1,1,0,0,0,1,0
Cat Academy,1106,108.04558446610073,0,0,0,0,0,0,0
Cat Academy,1107,113.07460828510754,0,0,0,0,0,1,0
Cat Academy,1108,76.55814459418059,1,0,0,1,0,1,0
Cat Academy,1109,99.1257489835491,0,0,0,0,0,0,0
Cat Academy,1110,83.55846778088632,0,0,0,1,0,1,0
Cat Academy,1111,117.96870839243468,1,0,0,0,0,0,0
Cat Academy,1112,81.50974837421552,0,0,0,0,0,0,0
Cat Academy,1113,124.94572083790065,0,0,0,0,0,0,0
Cat Academy,1114,64.90142397207154,1,0,0,1,1,1,0
Cat Academy,1115,69.7497257657117,1,0,0,0,0,0,0
Cat Academy,1116,130.82714199081312,1,0,0,1,0,0,0
Cat Academy,1117,65.48606184230933,1,0,0,0,0,1,0
Cat Academy,1118,101.02915109322592,1,0,0,0,0,0,0
Cat Academy,1119,129.45135648857942,0,0,0,0,0,0,0
Cat Academy,1120,105.34428320403451,0,0,1,0,0,1,0
Cat Academy,1121,93.63094562189139,1,0,0,0,0,0,0
Cat Academy,1122,104.66760316930693,0,0,0,1,0,0,0
Cat Academy,1123,78.1924445892859,0,0,1,1,0,0,0
